emit_base,emit_proj,emit_diff,soil_base,soil_proj,soil_diff,tree_base,tree_proj,tree_diff,fire_base,fire_proj,fire_diff,lit_base,lit_proj,lit_diff,fert_base,fert_proj,fert_diff,crop_base,crop_proj,crop_diff
1.4667649906643996,-13.271965910700779,-14.738730901365178,1.2122600108929711,1.1388381444601965,-0.073421866432774596,0.0,-14.50103099887526,-14.50103099887526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.4321683053242376,-13.802873452858925,-15.235041758183163,1.1776633255528091,0.98475512447440927,-0.19290820107839979,0.0,-14.87785552104762,-14.87785552104762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.3985730333836821,-14.270658009268217,-15.6692310426519,1.1440680536122536,0.8621584501025783,-0.28190960350967531,0.0,-15.223043403085081,-15.223043403085081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.3659441328969473,-14.680556061803577,-16.046500194700524,1.1114391531255188,0.7604780744722639,-0.35096107865325488,0.0,-15.531261079990125,-15.531261079990125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.3342518215385681,-15.033611751118938,-16.367863572657505,1.0797468417671396,0.67323950171176961,-0.40650734005537004,0.0,-15.797078196544993,-15.797078196544993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.3034651295594608,-15.328259144143423,-16.631724273702883,1.0489601497880323,0.59657560290031952,-0.45238454688771279,0.0,-16.015061690758028,-16.015061690758028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.2735598477604932,-15.561413214951878,-16.834973062712372,1.0190548679890647,0.52824352079214343,-0.49081134719692132,0.0,-16.179883679458307,-16.179883679458307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.2445072144943037,-15.729218178606702,-16.973725393101006,0.99000223472287519,0.46699628410783056,-0.52300595061504462,0.0,-16.286441406428818,-16.286441406428818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.2162821599446016,-15.827572235677216,-17.043854395621818,0.96177718017317315,0.41218739506177116,-0.549589785111402,0.0,-16.329986574453272,-16.329986574453272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.1888635577379572,-15.852510245396795,-17.041373803134753,0.93435857796652866,0.36352324841282346,-0.5708353295537052,0.0,-16.306260437523903,-16.306260437523903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
