age,diam,biomass,allom=chave dry
0.00000,0.00000,0.00000
10.00000,26.00000,175.38241
20.00000,13.00000,36.32707
30.00000,39.00000,428.97557
40.00000,33.00000,297.76486
50.00000,46.00000,611.91924
